index,노선명,노선타입,순번,정류소명,X좌표,Y좌표,정류소번호
17489,5624,지선,52,금천우체국,126.8979024,37.47008181,18004
17490,5624,지선,53,말미고개,126.8973982,37.46460928,18006
17491,5624,지선,54,금천구청.금천경찰서,126.899286,37.45767791,18008
17492,5624,지선,55,시흥사거리,126.9010874,37.45291836,18010
17493,5624,지선,56,박미삼거리.국립전통예술중고,126.9026151,37.44889726,18012
17494,5624,지선,57,시흥유통센터,126.9032603,37.44074772,18014
17495,5624,지선,58,석수역,126.9030022,37.43467027,18776
17496,5624,지선,59,대림.LG.힐스테이트아파트(중),126.903783,37.43133081,57604
17497,5624,지선,60,관악역,126.909315,37.41988133,57055
17498,5624,지선,61,안양예술공원,126.9139117,37.41653075,57051
17499,5624,지선,62,삼성아파트,126.9169648,37.41405493,57015
17500,5624,지선,63,안양예술공원지하도,126.9136366,37.41026784,57014
17501,5624,지선,64,신협,126.9142908,37.40706363,57010
17502,5624,지선,65,안양여중고,126.9165238,37.40439472,57008
17503,5624,지선,66,시외버스터미널.교보생명,126.9191027,37.40123365,57023
17504,5624,지선,67,안양중앙시장,126.9219881,37.3978337,57022
17505,5624,지선,68,서안양우체국.국제나은병원,126.9261355,37.39285896,57030
17506,5624,지선,69,농림축산검역본부,126.9287034,37.3897598,57033
17507,5624,지선,70,만안구청,126.9311135,37.3868705,57034
17508,5624,지선,71,성결대학.안양아트센터.명학역,126.9332702,37.38429541,57045
17509,5624,지선,72,명학초교,126.9357579,37.38141061,57046
17510,5624,지선,73,미도아파트.메트로병원,126.9389222,37.37835756,56062
17511,5624,지선,74,산본고가도로,126.9409568,37.37576341,40058
17512,5624,지선,75,산본1동,126.9420424,37.3736914,40065
17513,5624,지선,76,금정역,126.9432742,37.37104832,40092
17514,5624,지선,77,금정가구거리,126.9444569,37.36851445,40096
17515,5624,지선,78,천지사입구,126.9453703,37.36650578,40083
17516,5624,지선,79,군포G샘병원,126.9479124,37.35971368,40602
17517,5624,지선,80,군포중학교,126.9471131,37.35695429,40002
17518,5624,지선,81,군포1동주민센터.군포역,126.9464713,37.35440966,40006
17519,5624,지선,82,당동우체국,126.944506,37.35109802,40012
17520,5624,지선,83,군포초등학교,126.9430001,37.3475289,40037
17521,5624,지선,84,군포시평생학습원,126.9421294,37.34657123,40050
17522,5624,지선,85,당동주공아파트,126.9397271,37.34402261,40024
17523,5624,지선,86,용호고등학교,126.9383386,37.34223158,40051
17524,5624,지선,87,군포도시공사.군포국민체육센터,126.9374371,37.33986179,40048
17525,5624,지선,88,복합화물터미널후문입구,126.9343207,37.3355858,40618
17526,5624,지선,89,삼성마을5단지,126.9292216,37.33371237,40034
17527,5624,지선,90,군포공영차고지입구,126.9276828,37.33102784,40604
17528,5624,지선,91,한국복합물류,126.9363967,37.32915323,40174
17529,5624,지선,92,군포첨단산업단지,126.9390533,37.32669049,40172
17530,5624,지선,93,부곡지구입구,126.9398336,37.32531001,40170
17531,5624,지선,94,부곡3단지아파트,126.9398196,37.3239482,40168
17532,5624,지선,95,부곡중앙중.군포중앙고등학교,126.9373523,37.32313705,40166
17533,5624,지선,96,군포부곡도서관,126.9345118,37.32278339,40164
17534,5624,지선,97,부곡버스공영차고지,126.9291636,37.32103241,40162
17535,5625,지선,1,안양비산동종점,126.9509051,37.4113383,56075
17536,5625,지선,2,안양인라인경기장,126.9504323,37.40908666,56018
17537,5625,지선,3,종합운동장수영장.비산동교회,126.9499491,37.40686612,56014
17538,5625,지선,4,종합운동장,126.9492582,37.40372129,56015
17539,5625,지선,5,삼호아파트,126.9475994,37.40085438,56011
17540,5625,지선,6,동양월드타워,126.9443664,37.39905367,56608
17541,5625,지선,7,대림아파트,126.9426623,37.39896449,56010
17542,5625,지선,8,삼성래미안아파트,126.938457,37.39901069,56001
17543,5625,지선,9,비산사거리.이마트,126.9355753,37.39895844,56006
17544,5625,지선,10,진흥아파트,126.9306277,37.39707799,57042
17545,5625,지선,11,우체국사거리.안양초교.중화한방,126.9261462,37.39469629,57025
17546,5625,지선,12,남부시장,126.9238885,37.39610744,57003
17547,5625,지선,13,안양1번가.안양역,126.9221661,37.39816015,57002
17548,5625,지선,14,대동문고,126.9195223,37.40135334,57001
17549,5625,지선,15,안양여중고,126.9173834,37.40391779,57009
17550,5625,지선,16,만안초교,126.9150272,37.40675747,57017
17551,5625,지선,17,안양예술공원지하도,126.9139981,37.4102591,57006
17552,5625,지선,18,삼성.세림아파트,126.9169653,37.41365844,57019
17553,5625,지선,19,안양예술공원,126.9146727,37.41663503,57005
17554,5625,지선,20,관악역,126.9103633,37.41960028,57048
17555,5625,지선,21,한마음선원.관악역이안아파트,126.9072838,37.42259011,57050
17556,5625,지선,22,대림.LG.힐스테이트아파트(중),126.9044343,37.42967477,57605
17557,5625,지선,23,석수역,126.9033206,37.43371906,18777
17558,5625,지선,24,시흥유통센터,126.9034933,37.44025448,18013
17559,5625,지선,25,박미삼거리.국립전통예술중고,126.9033196,37.44785526,18011
17560,5625,지선,26,시흥사거리,126.9015196,37.45254287,18009
17561,5625,지선,27,금천구청.금천경찰서,126.8989668,37.4592317,18007
17562,5625,지선,28,말미고개,126.8976238,37.46415742,18005
17563,5625,지선,29,금천우체국,126.898024,37.46913612,18003
17564,5625,지선,30,문성초등학교,126.8986715,37.47536342,18001
17565,5625,지선,31,구로디지털단지역,126.9024481,37.4839341,21001
17566,5625,지선,32,동작상떼빌아파트,126.9045851,37.48652651,20001
17567,5625,지선,33,신대방경남아파트,126.9076799,37.49034446,20002
17568,5625,지선,34,태양의집.KT대방지사,126.9088154,37.4948015,19247
17569,5625,지선,35,신길주유소,126.9083529,37.49840985,19248
17570,5625,지선,36,신풍역.백악관웨딩문화원앞,126.9099382,37.50137818,19249
17571,5625,지선,37,사러가쇼핑센타,126.9106722,37.50503562,19239
17572,5625,지선,38,우신초등학교,126.9108402,37.50923299,19238
17573,5625,지선,39,영등포농협.신길2동새마을금고,126.9122044,37.51099847,19240
17574,5625,지선,40,대신시장,126.9163877,37.51189062,19228
17575,5625,지선,41,신길역,126.9169861,37.51672087,19225
17576,5625,지선,42,경방타임스퀘어.신세계백화점,126.9061909,37.51749191,19112
17577,5625,지선,43,영등포시장로터리방면,126.9089324,37.51904476,19108
17578,5625,지선,44,신길역,126.9149792,37.51853996,19279
17579,5625,지선,45,신길역1호선,126.9167792,37.51679827,19300
17580,5625,지선,46,대윤병원,126.9180816,37.51461608,19229
17581,5625,지선,47,대신시장,126.9162268,37.51197487,19230
17582,5625,지선,48,영등포농협.신길2동새마을금고,126.9134446,37.51137407,19231
17583,5625,지선,49,우신초등학교,126.9106722,37.50932274,19232
17584,5625,지선,50,사러가쇼핑센타,126.9109279,37.50653636,19297
17585,5625,지선,51,신길한화꿈에그린아파트,126.9101359,37.50335678,19233
17586,5625,지선,52,신풍역.백악관웨딩문화원앞,126.9094558,37.50089336,19241
17587,5625,지선,53,태양의집,126.9083106,37.49630198,19258
17588,5625,지선,54,강남성심병원.대림성모병원,126.9078106,37.49091678,19010
17589,5625,지선,55,서울영림초등학교,126.9046639,37.48704569,19009
17590,5625,지선,56,구로디지털단지역,126.9014759,37.48313623,17013
17591,5625,지선,57,문성초등학교,126.8982792,37.47398358,18002
17592,5625,지선,58,금천우체국,126.8979024,37.47008181,18004
17593,5625,지선,59,말미고개,126.8973982,37.46460928,18006
17594,5625,지선,60,금천구청.금천경찰서,126.899286,37.45767791,18008
17595,5625,지선,61,시흥사거리,126.9010874,37.45291836,18010
17596,5625,지선,62,박미삼거리.국립전통예술중고,126.9026151,37.44889726,18012
17597,5625,지선,63,시흥유통센터,126.9032603,37.44074772,18014
17598,5625,지선,64,석수역,126.9030022,37.43467027,18776
17599,5625,지선,65,대림.LG.힐스테이트아파트(중),126.903783,37.43133081,57604
17600,5625,지선,66,관악역,126.909315,37.41988133,57055
17601,5625,지선,67,안양예술공원,126.9139117,37.41653075,57051
17602,5625,지선,68,삼성아파트,126.9169648,37.41405493,57015
17603,5625,지선,69,안양예술공원지하도,126.9136366,37.41026784,57014
17604,5625,지선,70,신협,126.9142908,37.40706363,57010
17605,5625,지선,71,안양여중고,126.9165238,37.40439472,57008
17606,5625,지선,72,시외버스터미널.교보생명,126.9191027,37.40123365,57023
17607,5625,지선,73,안양중앙시장,126.9219881,37.3978337,57022
17608,5625,지선,74,우체국사거리.안양초교.중화한방,126.9262706,37.39450713,57024
17609,5625,지선,75,비산농협,126.9326724,37.39789965,56005
17610,5625,지선,76,비산사거리.이마트,126.9363871,37.3986081,56007
17611,5625,지선,77,비산롯데캐슬,126.9388546,37.3985965,56004
17612,5625,지선,78,미륭아파트,126.9426759,37.39864397,56009
17613,5625,지선,79,삼호아파트,126.9482547,37.40070428,56013
17614,5625,지선,80,종합운동장,126.9496343,37.40363725,56021
17615,5625,지선,81,종합운동장정문,126.9500532,37.40558099,56028
17616,5625,지선,82,행복마을아파트,126.9504019,37.40702122,56012
17617,5625,지선,83,안양인라인경기장,126.9507407,37.40928524,56017
17618,5625,지선,84,안양비산동종점,126.9512272,37.41124156,56019
17619,5626,지선,1,안양비산동종점,126.9509051,37.4113383,56075
17620,5626,지선,2,안양인라인경기장,126.9504323,37.40908666,56018
17621,5626,지선,3,종합운동장수영장.비산동교회,126.9499491,37.40686612,56014
17622,5626,지선,4,종합운동장,126.9492582,37.40372129,56015
17623,5626,지선,5,삼호아파트,126.9475994,37.40085438,56011
17624,5626,지선,6,동양월드타워,126.9443664,37.39905367,56608
17625,5626,지선,7,대림아파트,126.9426623,37.39896449,56010
17626,5626,지선,8,삼성래미안아파트,126.938457,37.39901069,56001
17627,5626,지선,9,비산사거리.이마트,126.9355753,37.39895844,56006
17628,5626,지선,10,진흥아파트,126.9306277,37.39707799,57042
17629,5626,지선,11,우체국사거리.안양초교.중화한방,126.9261462,37.39469629,57025
17630,5626,지선,12,남부시장,126.9238885,37.39610744,57003
17631,5626,지선,13,안양1번가.안양역,126.9221661,37.39816015,57002
17632,5626,지선,14,대동문고,126.9195223,37.40135334,57001
17633,5626,지선,15,안양여중고,126.9173834,37.40391779,57009
17634,5626,지선,16,만안초교,126.9150272,37.40675747,57017
17635,5626,지선,17,안양예술공원지하도,126.9139981,37.4102591,57006
17636,5626,지선,18,삼성.세림아파트,126.9169653,37.41365844,57019
17637,5626,지선,19,안양예술공원,126.9146727,37.41663503,57005
17638,5626,지선,20,관악역,126.9103633,37.41960028,57048
17639,5626,지선,21,한마음선원.관악역이안아파트,126.9072838,37.42259011,57050
17640,5626,지선,22,대림.LG.힐스테이트아파트(중),126.9044343,37.42967477,57605
17641,5626,지선,23,석수역,126.9033206,37.43371906,18777
17642,5626,지선,24,시흥유통센터,126.9034933,37.44025448,18013
17643,5626,지선,25,박미삼거리.국립전통예술중고,126.9033196,37.44785526,18011
17644,5626,지선,26,시흥사거리,126.9015196,37.45254287,18009
17645,5626,지선,27,금천구청.금천경찰서,126.8989668,37.4592317,18007
17646,5626,지선,28,말미고개,126.8976238,37.46415742,18005
17647,5626,지선,29,금천우체국,126.898024,37.46913612,18003
17648,5626,지선,30,남문시장.청춘빌딩,126.8984147,37.47298575,18149
17649,5626,지선,31,독산고개,126.8987802,37.47626042,18147
17650,5626,지선,32,삼부르네상스.효성아파트,126.8948219,37.47866116,17230
17651,5626,지선,33,디지털단지오거리,126.8893727,37.4795908,17389
17652,5626,지선,34,가리봉시장,126.8871246,37.4828655,17131
17653,5626,지선,35,구로4동자치회관,126.8856194,37.48609222,17134
17654,5626,지선,36,구로시장,126.8849133,37.48779345,17135
17655,5626,지선,37,구로4동우체국.고대구로병원정문,126.8841735,37.49023734,17137
17656,5626,지선,38,고대구로병원후문,126.884308,37.49323641,17113
17657,5626,지선,39,구로구청,126.8883812,37.4958764,17293
17658,5626,지선,40,구로역·NC신구로점,126.8826355,37.50056311,17145
17659,5626,지선,41,구일역.중앙유통상가.롯데마트,126.8745605,37.49985595,17005
17660,5626,지선,42,동양미래대학.구로성심병원,126.8680008,37.4996658,17007
17661,5626,지선,43,개봉역.영화아파트,126.860608,37.49682045,17009
17662,5626,지선,44,경인중학교.개봉사거리,126.8555223,37.49734297,17011
17663,5626,지선,45,오류1동주민센터.오류문화센터,126.844694,37.49646528,17170
17664,5626,지선,46,오류동역,126.8425739,37.49554832,17172
17665,5626,지선,47,오류지구대.신오류주유소,126.8394944,37.49422081,17174
17666,5626,지선,48,연세중앙교회,126.835982,37.49326527,17248
17667,5626,지선,49,구로청소년문화의집,126.8334079,37.49323969,17180
17668,5626,지선,50,우신고등학교,126.8307796,37.4932205,17182
17669,5626,지선,51,온수역,126.8237946,37.49277793,17184
17670,5626,지선,52,온수동종점,126.8213105,37.49153976,17289
17671,5626,지선,53,온수역,126.824709,37.492961,17185
17672,5626,지선,54,우신고등학교,126.83045,37.4931768,17183
17673,5626,지선,55,구로청소년문화의집.구로검사소,126.8334175,37.49319877,17181
17674,5626,지선,56,연세중앙교회,126.8354212,37.49321968,17179
17675,5626,지선,57,씨티월드,126.8404204,37.49444982,17173
17676,5626,지선,58,오류동역,126.8431909,37.49564322,17171
17677,5626,지선,59,오류1동주민센터.오류문화센터,126.8460799,37.49691902,17169
17678,5626,지선,60,개봉1동사거리,126.8470329,37.50072852,17235
17679,5626,지선,61,개봉푸르지오아파트,126.8480044,37.50208288,17218
17680,5626,지선,62,세곡초등학교,126.8498171,37.50271382,17215
17681,5626,지선,63,고척근린시장,126.8508434,37.50113468,17219
17682,5626,지선,64,용두연립,126.8518455,37.49901655,17220
17683,5626,지선,65,경인중학교.개봉사거리,126.8551322,37.49716526,17012
17684,5626,지선,66,개봉역.한마을아파트,126.8620549,37.49645422,17010
17685,5626,지선,67,동양미래대학.구로성심병원,126.867027,37.49936179,17008
17686,5626,지선,68,구일역.제일제당.롯데마트,126.8744296,37.4996335,17006
17687,5626,지선,69,구로역·NC신구로점,126.8830167,37.50014483,17144
17688,5626,지선,70,구로구청,126.8876311,37.49471875,17112
17689,5626,지선,71,구로4동우체국.고대구로병원정문,126.8841599,37.48991809,17138
17690,5626,지선,72,구로시장,126.8846542,37.48820284,17136
17691,5626,지선,73,남구로역,126.8862393,37.48428596,17133
17692,5626,지선,74,가리봉시장,126.887055,37.48240682,17132
17693,5626,지선,75,디지털단지오거리.가산파출소,126.8887636,37.47969787,18151
17694,5626,지선,76,디지털단지오거리,126.8933632,37.47868838,18118
17695,5626,지선,77,가산초등학교,126.895565,37.47839298,18119
17696,5626,지선,78,문성초등학교,126.8982792,37.47398358,18002
17697,5626,지선,79,금천우체국,126.8979024,37.47008181,18004
17698,5626,지선,80,말미고개,126.8973982,37.46460928,18006
17699,5626,지선,81,금천구청.금천경찰서,126.899286,37.45767791,18008
17700,5626,지선,82,시흥사거리,126.9010874,37.45291836,18010
17701,5626,지선,83,박미삼거리.국립전통예술중고,126.9026151,37.44889726,18012
17702,5626,지선,84,시흥유통센터,126.9032603,37.44074772,18014
17703,5626,지선,85,석수역,126.9030022,37.43467027,18776
17704,5626,지선,86,대림.LG.힐스테이트아파트(중),126.903783,37.43133081,57604
17705,5626,지선,87,관악역,126.909315,37.41988133,57055
17706,5626,지선,88,안양예술공원,126.9139117,37.41653075,57051
17707,5626,지선,89,삼성아파트,126.9169648,37.41405493,57015
17708,5626,지선,90,안양예술공원지하도,126.9136366,37.41026784,57014
17709,5626,지선,91,신협,126.9142908,37.40706363,57010
17710,5626,지선,92,안양여중고,126.9165238,37.40439472,57008
17711,5626,지선,93,시외버스터미널.교보생명,126.9191027,37.40123365,57023
17712,5626,지선,94,안양중앙시장,126.9219881,37.3978337,57022
17713,5626,지선,95,우체국사거리.안양초교.중화한방,126.9262706,37.39450713,57024
17714,5626,지선,96,비산농협,126.9326724,37.39789965,56005
17715,5626,지선,97,비산사거리.이마트,126.9363871,37.3986081,56007
17716,5626,지선,98,비산롯데캐슬,126.9388546,37.3985965,56004
17717,5626,지선,99,미륭아파트,126.9426759,37.39864397,56009
17718,5626,지선,100,삼호아파트,126.9482547,37.40070428,56013
17719,5626,지선,101,종합운동장,126.9496343,37.40363725,56021
17720,5626,지선,102,종합운동장정문,126.9500532,37.40558099,56028
17721,5626,지선,103,행복마을아파트,126.9504019,37.40702122,56012
17722,5626,지선,104,안양인라인경기장,126.9507407,37.40928524,56017
17723,5626,지선,105,안양비산동종점,126.9512272,37.41124156,56019
17724,5627,지선,1,노온사동차고지,126.838533,37.44168542,38254
17725,5627,지선,2,온신초등학교,126.8464843,37.44126487,38622
17726,5627,지선,3,사들,126.8460172,37.43546868,38242
17727,5627,지선,4,동창골,126.8470095,37.43192752,38240
17728,5627,지선,5,장절리,126.8451697,37.4259267,38238
17729,5627,지선,6,원가학,126.8514026,37.41652869,38246
17730,5627,지선,7,뒷골사거리,126.8605895,37.41550602,38245
17731,5627,지선,8,KTX광명역3번출구,126.8836873,37.41631969,38209
17732,5627,지선,9,광명역데시앙,126.8831923,37.41809696,38215
17733,5627,지선,10,광명역써밋플레이스정문,126.8817817,37.41740214,38216
17734,5627,지선,11,호봉골,126.8800808,37.4183586,38211
17735,5627,지선,12,무의공이순신장군묘,126.8815876,37.42113174,38213
17736,5627,지선,13,기형도문학관.황용사,126.8813345,37.42563934,38620
17737,5627,지선,14,충현중학교.광휘고등학교.오리서,126.8811498,37.42992826,38219
17738,5627,지선,15,소하2동행정복지센터.광명동굴길,126.8795294,37.43387001,38218
17739,5627,지선,16,광명시여성비전센터,126.8795808,37.43547889,38207
17740,5627,지선,17,서면초.안서중.광명경영회계고,126.8798616,37.43713595,38196
17741,5627,지선,18,설월리마을.금강정사,126.8789301,37.44010863,38197
17742,5627,지선,19,소하성당,126.8795694,37.44138147,38204
17743,5627,지선,20,갑종주유소,126.8802797,37.44415597,38172
17744,5627,지선,21,수자원공사광명가압장,126.8810896,37.44654473,38195
17745,5627,지선,22,가리대사거리.소하상업지구,126.882675,37.44856414,38193
17746,5627,지선,23,소하초중고등학교,126.8870785,37.44962088,38190
17747,5627,지선,24,신촌마을,126.8908966,37.45107449,38697
17748,5627,지선,25,시흥대교,126.8972167,37.45335969,18239
17749,5627,지선,26,시흥사거리.금천파출소,126.8996508,37.45435469,18135
17750,5627,지선,27,금빛공원앞,126.9043602,37.45317958,18232
17751,5627,지선,28,경남아파트,126.906211,37.45361717,18175
17752,5627,지선,29,시흥초등학교,126.9058835,37.45534468,18177
17753,5627,지선,30,동산교회앞,126.9055522,37.4570185,18179
17754,5627,지선,31,현대시장.시흥4동주민센터,126.9051136,37.45923338,18181
17755,5627,지선,32,남부여성발전센터,126.9042644,37.46242335,18183
17756,5627,지선,33,독산동정훈단지,126.9029842,37.46444341,18185
17757,5627,지선,34,독산초등학교,126.8997163,37.46651337,18186
17758,5627,지선,35,홈플러스금천점,126.898017,37.46859353,18153
17759,5627,지선,36,문성초등학교,126.8986715,37.47536342,18001
17760,5627,지선,37,구로디지털단지역환승센터,126.9020457,37.48460001,17015
17761,5627,지선,38,문성초등학교,126.8982792,37.47398358,18002
17762,5627,지선,39,금천우체국,126.8979024,37.47008181,18004
17763,5627,지선,40,독산초등학교,126.9000366,37.46641775,18187
17764,5627,지선,41,독산동정훈단지,126.9021996,37.4654899,18184
17765,5627,지선,42,남부여성발전센터,126.9042044,37.46232264,18182
17766,5627,지선,43,현대시장.시흥4동주민센터,126.9049309,37.4596154,18180
17767,5627,지선,44,동산교회앞,126.9053753,37.45735789,18178
17768,5627,지선,45,시흥초등학교,126.9059215,37.45457932,18176
17769,5627,지선,46,금빛공원앞,126.9044299,37.45324948,18233
17770,5627,지선,47,시흥사거리.시흥대교,126.8995885,37.45442793,18134
17771,5627,지선,48,신촌마을,126.8909216,37.45129927,38173
17772,5627,지선,49,소하초중고등학교,126.8869743,37.4498574,38175
17773,5627,지선,50,가리대.소하3단지.소하상업지구,126.8828748,37.44881857,38181
17774,5627,지선,51,가리대사거리.소하상업지구,126.8813087,37.44786364,38194
17775,5627,지선,52,수자원공사광명가압장,126.8807489,37.44646395,38192
17776,5627,지선,53,도도리주유소,126.8800647,37.444354,38191
17777,5627,지선,54,소하성당,126.8792109,37.44123186,38199
17778,5627,지선,55,설월리마을.금강정사,126.8786314,37.43999114,38205
17779,5627,지선,56,서면초.안서중.광명경영회계고,126.8792361,37.43817057,38206
17780,5627,지선,57,광명시여성비전센터,126.8793274,37.43547863,38222
17781,5627,지선,58,소하2동행정복지센터.광명동굴길,126.8791354,37.43352543,38221
17782,5627,지선,59,오리서원.충현중학교.광휘고등학,126.880791,37.42981525,38220
17783,5627,지선,60,기형도문학관.황용사,126.8809929,37.42646613,38621
17784,5627,지선,61,이케아.롯데아울렛광명점,126.8839735,37.42266663,38227
17785,5627,지선,62,코스트코광명점,126.8876395,37.42087185,38200
17786,5627,지선,63,KTX광명역8번출구,126.8852094,37.41517425,38628
17787,5627,지선,64,뒷골,126.8593956,37.41584725,38252
17788,5627,지선,65,원가학,126.8519656,37.41676837,38236
17789,5627,지선,66,장절리,126.8457185,37.42513141,38237
17790,5627,지선,67,동창골,126.8471444,37.43264629,38239
17791,5627,지선,68,사들,126.8462169,37.43559999,38241
17792,5627,지선,69,온신초등학교앞,126.845105,37.44207006,38231
17793,5627,지선,70,노온사동차고지,126.8385514,37.44183207,38249
17794,5630,지선,1,광명공영차고지기점,126.8725664,37.45806545,38629
17795,5630,지선,2,하안버스공영차고지,126.8743435,37.45920715,38626
17796,5630,지선,3,하안소방파출소,126.8777991,37.46127434,38161
17797,5630,지선,4,하안사거리.7단지,126.8803429,37.46166529,38155
17798,5630,지선,5,하안주공8.13단지,126.8829345,37.45861523,38151
17799,5630,지선,6,아파트형공장,126.8847219,37.45672632,38166
17800,5630,지선,7,독산1동한신코아,126.8880943,37.45687066,18127
17801,5630,지선,8,독산주공14단지,126.8870414,37.46134631,18129
17802,5630,지선,9,독산근린공원,126.8843268,37.46451267,18131
17803,5630,지선,10,독산동우시장,126.8956698,37.46647249,18133
17804,5630,지선,11,금천우체국,126.898024,37.46913612,18003
17805,5630,지선,12,독산사거리,126.8965869,37.47176802,18125
17806,5630,지선,13,구립가산도서관.두산위브아파트,126.8945858,37.4739249,18123
17807,5630,지선,14,가산동주민센터.금천글로벌센터,126.8926699,37.47621724,18121
17808,5630,지선,15,디지털단지오거리,126.8909814,37.47812367,18117
17809,5630,지선,16,디지털단지오거리,126.8893727,37.4795908,17389
17810,5630,지선,17,가리봉시장,126.8871246,37.4828655,17131
17811,5630,지선,18,구로4동자치회관,126.8856194,37.48609222,17134
17812,5630,지선,19,구로시장,126.8849133,37.48779345,17135
17813,5630,지선,20,구로4동우체국.고대구로병원정문,126.8841735,37.49023734,17137
17814,5630,지선,21,구로119안전센터,126.8831793,37.49377149,17139
17815,5630,지선,22,구로변전소.구로초등학교,126.8839701,37.49782747,17142
17816,5630,지선,23,구로역.나인스애비뉴,126.8834541,37.49980644,17310
17817,5630,지선,24,구로역.구로기계공구상가,126.8792761,37.50354455,17146
17818,5630,지선,25,기업은행구로중앙지점,126.877397,37.50516216,17148
17819,5630,지선,26,갈산초등학교정문,126.8704278,37.51278662,15169
17820,5630,지선,27,서울남부지방법원.서울남부지방검찰청,126.8657958,37.52180138,15260
17821,5630,지선,28,진명여고,126.8649772,37.52391728,15258
17822,5630,지선,29,목동역.목동오거리,126.862806,37.52589213,15285
17823,5630,지선,30,신서고교.영상고교입구,126.8604142,37.52557391,15286
17824,5630,지선,31,신서고등학교.영상고등학교앞,126.8594209,37.52298069,15281
17825,5630,지선,32,신정1동우체국,126.8616003,37.52196229,15242
17826,5630,지선,33,서울남부지방법원.서울남부지방검찰청,126.8633719,37.52217861,15268
17827,5630,지선,34,서울남부지방법원.서울남부지방검찰청,126.865623,37.52177416,15259
17828,5630,지선,35,양천구청.양천보건소,126.8662113,37.51807532,15256
17829,5630,지선,36,양천문화회관.양천일자리센터,126.8626091,37.51681972,15236
17830,5630,지선,37,목동10단지상가,126.8599725,37.5158694,15235
17831,5630,지선,38,목동12단지,126.8602759,37.51427512,15196
17832,5630,지선,39,양천구민체육센터.양천일자리센터,126.864189,37.51563419,15195
17833,5630,지선,40,양천구청,126.8663727,37.51639522,15194
17834,5630,지선,41,목동13단지,126.8693156,37.51455742,15238
17835,5630,지선,42,갈산초등학교정문,126.8702503,37.51272484,15197
17836,5630,지선,43,기업은행구로중앙지점,126.8773527,37.50495025,17149
17837,5630,지선,44,구로역.구로기계공구상가,126.8790804,37.50347522,17147
17838,5630,지선,45,쌍용구로정비사업소,126.8824599,37.49957234,17143
17839,5630,지선,46,우리유앤미아파트,126.882484,37.4967766,17141
17840,5630,지선,47,구로119안전센터,126.8830254,37.49385417,17140
17841,5630,지선,48,구로4동우체국.고대구로병원정문,126.8841599,37.48991809,17138
17842,5630,지선,49,구로시장,126.8846542,37.48820284,17136
17843,5630,지선,50,남구로역,126.8862393,37.48428596,17133
17844,5630,지선,51,가리봉시장,126.887055,37.48240682,17132
17845,5630,지선,52,디지털단지오거리.가산파출소,126.8887636,37.47969787,18151
17846,5630,지선,53,디지털단지오거리,126.8907781,37.47824599,18116
17847,5630,지선,54,가산동주민센터.금천글로벌센터,126.8921891,37.47666202,18120
17848,5630,지선,55,구립가산도서관.두산위브아파트,126.8939937,37.47449164,18122
17849,5630,지선,56,독산사거리,126.896009,37.47198341,18124
17850,5630,지선,57,홈플러스금천점,126.8977826,37.46872644,18152
17851,5630,지선,58,독산동우시장,126.8950246,37.46656136,18132
17852,5630,지선,59,독산근린공원,126.884442,37.46418561,18130
17853,5630,지선,60,독산주공14단지,126.8869958,37.46120638,18128
17854,5630,지선,61,독산주공13단지,126.8876552,37.45679763,18126
17855,5630,지선,62,아파트형공장,126.8851173,37.45661632,38167
17856,5630,지선,63,하안주공8.13단지,126.8832396,37.45865774,38150
17857,5630,지선,64,하안사거리.12단지,126.8805383,37.46189504,38159
17858,5630,지선,65,하안소방파출소,126.8776631,37.46150849,38147
17859,5630,지선,66,하안버스공영차고지,126.8736314,37.45917034,38142
17860,5630,지선,67,안터마을,126.8686146,37.45618409,38623
17861,5630,지선,68,밤일마을,126.8635672,37.45248635,38624
17862,5630,지선,69,밤일마을,126.8623476,37.45258087,38625
17863,5630,지선,70,범안사거리,126.865781,37.45271825,38627
17864,5630,지선,71,광명공영차고지종점,126.871918,37.45765425,38608
17865,5633,지선,1,노온사동차고지,126.838533,37.44168542,38254
17866,5633,지선,2,온신초등학교,126.8464843,37.44126487,38622
17867,5633,지선,3,사들,126.8460172,37.43546868,38242
17868,5633,지선,4,동창골,126.8470095,37.43192752,38240
17869,5633,지선,5,장절리,126.8451697,37.4259267,38238
17870,5633,지선,6,원가학,126.8514026,37.41652869,38246
17871,5633,지선,7,뒷골사거리,126.8605895,37.41550602,38245
17872,5633,지선,8,KTX광명역3번출구,126.8836873,37.41631969,38209
17873,5633,지선,9,광명역데시앙,126.8831923,37.41809696,38215
17874,5633,지선,10,광명역써밋플레이스정문,126.8817817,37.41740214,38216
17875,5633,지선,11,호봉골,126.8800808,37.4183586,38211
17876,5633,지선,12,무의공이순신장군묘,126.8815876,37.42113174,38213
17877,5633,지선,13,기형도문학관.황용사,126.8813345,37.42563934,38620
17878,5633,지선,14,충현중학교.광휘고등학교.오리서,126.8811498,37.42992826,38219
17879,5633,지선,15,소하2동행정복지센터.광명동굴길,126.8795294,37.43387001,38218
17880,5633,지선,16,광명시여성비전센터,126.8795808,37.43547889,38207
17881,5633,지선,17,광명경영회계고교,126.8810282,37.43633876,38202
17882,5633,지선,18,기아자동차후문.한소망교회,126.8841957,37.43610995,38217
17883,5633,지선,19,광명역세권1단지후문,126.8872868,37.43594746,38518
17884,5633,지선,20,기아사거리,126.8918585,37.43594449,38182
17885,5633,지선,21,기아교차로,126.8954033,37.43964393,38647
